2017,12,24,10,52
2017,12,26,10,58
2017,12,28,10,54
2017,12,30,10,58
2018,01,03,10,57
2018,01,05,10,50
2018,01,07,10,54
2018,01,09,10,53
2018,01,11,10,56
2018,01,13,10,53
2018,01,15,11,05
2018,01,17,10,54
2018,01,19,10,55
2018,01,21,10,54
2018,01,23,10,56
2018,01,25,10,56
2018,01,27,10,49
2018,01,29,10,54
2018,01,31,10,55
2018,02,02,10,55
2018,02,04,10,59
2018,02,06,10,54
2018,02,08,10,56
2018,02,10,10,55
2018,02,12,10,54
2018,02,14,10,50
2018,02,16,10,53
2018,02,18,10,52
2018,02,20,10,57
2018,02,22,10,54
2018,02,24,10,55
2018,02,26,10,53
2018,02,28,10,55
2018,03,05,10,55
2018,03,10,10,54
2018,03,15,10,53
2018,03,20,10,53
2018,03,25,10,47
2018,03,30,10,51
2018,04,04,10,58
2018,04,09,11,01
2018,04,14,10,51
2018,04,19,10,53
2018,04,24,10,51
2018,04,29,10,53
2018,05,09,10,49
2018,05,19,10,57
2018,05,29,10,54
